threshold,recall,specificity,precision,f1,accuracy,tn,fp,fn,tp,profit,meets_recall,meets_specificity,meets_both,model,config,min_tpr_tnr
0.7899999999999996,0.33802109492717225,0.9543444143244401,0.6777442094662638,0.4510723860589812,0.818,6689,320,1318,673,-11233200,False,True,False,XGB,SPW=3.52,0.33802109492717225
0.7999999999999996,0.32847815168257155,0.9567698673134541,0.6833855799373041,0.4436906377204884,0.8177777777777778,6706,303,1337,654,-11435400,False,True,False,XGB,SPW=3.52,0.32847815168257155
0.8099999999999996,0.31993972877950777,0.9581966043658153,0.6849462365591398,0.4361520027387881,0.817,6716,293,1354,637,-11618400,False,True,False,XGB,SPW=3.52,0.31993972877950777
0.8199999999999996,0.30989452536413864,0.9606220573548295,0.6909294512877939,0.427877947295423,0.8166666666666667,6733,276,1374,617,-11831600,False,True,False,XGB,SPW=3.52,0.30989452536413864
0.8299999999999996,0.3028628829733802,0.9624768155228991,0.6963048498845266,0.4221211060553028,0.8165555555555556,6746,263,1388,603,-11980400,False,True,False,XGB,SPW=3.52,0.3028628829733802
0.8399999999999996,0.29181315921647416,0.9649022685119133,0.7025392986698912,0.4123491838183108,0.816,6763,246,1410,581,-12215600,False,True,False,XGB,SPW=3.52,0.29181315921647416
0.8499999999999996,0.2802611752887996,0.9674703952061635,0.7099236641221374,0.401872524306806,0.8154444444444444,6781,228,1433,558,-12461400,False,True,False,XGB,SPW=3.52,0.2802611752887996
0.8599999999999995,0.26017076845806125,0.971465258952775,0.7214484679665738,0.38242894056847543,0.8141111111111111,6809,200,1473,518,-12890200,False,True,False,XGB,SPW=3.52,0.26017076845806125
0.8699999999999996,0.2395781014565545,0.9761734912255672,0.7406832298136646,0.3620493358633776,0.8132222222222222,6842,167,1514,477,-13328000,False,True,False,XGB,SPW=3.52,0.2395781014565545
0.8799999999999996,0.2049221496735309,0.9807390497931231,0.7513812154696132,0.32202052091554856,0.8091111111111111,6874,135,1583,408,-14074200,False,True,False,XGB,SPW=3.52,0.2049221496735309
0.8899999999999996,0.17880462079357107,0.9843058924240262,0.7639484978540773,0.2897842897842898,0.8061111111111111,6899,110,1635,356,-14636200,False,True,False,XGB,SPW=3.52,0.17880462079357107
0.8999999999999996,0.15268709191361124,0.9870166928235127,0.769620253164557,0.2548197820620285,0.8024444444444444,6918,91,1687,304,-15200600,False,True,False,XGB,SPW=3.52,0.15268709191361124
0.1,0.994475138121547,0.03552575260379512,0.22654462242562928,0.36902432205759017,0.24766666666666667,249,6760,11,1980,567800,True,False,False,XGB,SPW=4.0,0.03552575260379512
0.11,0.9919638372677047,0.04993579683264374,0.22874681491776697,0.37176470588235294,0.25833333333333336,350,6659,16,1975,553200,True,False,False,XGB,SPW=4.0,0.04993579683264374
0.12,0.9909593169261678,0.06363247253531175,0.23113870665417058,0.37484563503372276,0.2687777777777778,446,6563,18,1973,569600,True,False,False,XGB,SPW=4.0,0.06363247253531175
0.13,0.987945755901557,0.07975460122699386,0.23369371510039205,0.377978478093774,0.2806666666666667,559,6450,24,1967,548800,True,False,False,XGB,SPW=4.0,0.07975460122699386
0.13999999999999999,0.9834254143646409,0.09659009844485661,0.23618817852834742,0.38089679992218656,0.2927777777777778,677,6332,33,1958,497000,True,False,False,XGB,SPW=4.0,0.09659009844485661
0.14999999999999997,0.9799095931692616,0.11528035383078898,0.23932777232580962,0.3846988070590555,0.3065555555555556,808,6201,40,1951,472400,True,False,False,XGB,SPW=4.0,0.11528035383078898
0.15999999999999998,0.9748869914615771,0.13382793551148522,0.24226160758861706,0.3880835749275217,0.3198888888888889,938,6071,50,1941,414400,True,False,False,XGB,SPW=4.0,0.13382793551148522
0.16999999999999998,0.9698643897538926,0.15408760165501498,0.24567430025445292,0.39204141711501367,0.33455555555555555,1080,5929,60,1931,361200,True,False,False,XGB,SPW=4.0,0.15408760165501498
0.17999999999999997,0.9668508287292817,0.1713511199885861,0.24893314366998578,0.39592760180995473,0.3473333333333333,1201,5808,66,1925,343600,True,False,False,XGB,SPW=4.0,0.1713511199885861
0.18999999999999995,0.9618282270215972,0.18989870166928235,0.25220597919136045,0.3996243739565943,0.3606666666666667,1331,5678,76,1915,285600,True,False,False,XGB,SPW=4.0,0.18989870166928235
0.19999999999999996,0.9552988448016072,0.2124411470965901,0.2562651576394503,0.4041219589928822,0.37677777777777777,1489,5520,89,1902,205800,True,False,False,XGB,SPW=4.0,0.2124411470965901
0.20999999999999996,0.9492717227523857,0.23369952917677272,0.2602947252444567,0.4085603112840467,0.392,1638,5371,101,1890,133400,True,False,False,XGB,SPW=4.0,0.23369952917677272
0.21999999999999995,0.945253641386238,0.252247110857469,0.2642145163554682,0.41299100285275403,0.40555555555555556,1768,5241,109,1882,97400,True,False,False,XGB,SPW=4.0,0.252247110857469
0.22999999999999995,0.939728779507785,0.27108003994863744,0.2680515759312321,0.41712183703043143,0.419,1900,5109,120,1871,29200,True,False,False,XGB,SPW=4.0,0.27108003994863744
0.23999999999999994,0.9316926167754898,0.29390783278641747,0.2726337448559671,0.42183058555997727,0.435,2060,4949,136,1855,-82800,True,False,False,XGB,SPW=4.0,0.29390783278641747
0.24999999999999992,0.9226519337016574,0.312740761877586,0.2760745416290953,0.42498554077501444,0.44766666666666666,2192,4817,154,1837,-228000,True,False,False,XGB,SPW=4.0,0.312740761877586
0.2599999999999999,0.9126067302862882,0.33200171208446283,0.2795814740729343,0.4280329799764428,0.46044444444444443,2327,4682,174,1817,-394000,True,False,False,XGB,SPW=4.0,0.33200171208446283
0.2699999999999999,0.904570567553993,0.3531174204594093,0.2842936069455406,0.4326207062214749,0.4751111111111111,2475,4534,190,1801,-510800,True,False,False,XGB,SPW=4.0,0.3531174204594093
0.2799999999999999,0.8985434455047715,0.37038093879298045,0.28845533698806836,0.4367142682777981,0.4872222222222222,2596,4413,202,1789,-594400,True,False,False,XGB,SPW=4.0,0.37038093879298045
0.2899999999999999,0.89251632345555,0.39135397346269085,0.29405924209829554,0.44236992780682105,0.5022222222222222,2743,4266,214,1777,-667600,True,False,False,XGB,SPW=4.0,0.39135397346269085
0.29999999999999993,0.8814665996986439,0.4114709659009845,0.29846938775510207,0.4459407953246093,0.5154444444444445,2884,4125,236,1755,-853200,True,False,False,XGB,SPW=4.0,0.4114709659009845
0.30999999999999994,0.8744349573078855,0.4324440005706948,0.3044238503234831,0.451621271076524,0.5302222222222223,3031,3978,250,1741,-948400,True,False,False,XGB,SPW=4.0,0.4324440005706948
0.3199999999999999,0.8674033149171271,0.4519902981880439,0.31016522988505746,0.45693874851170785,0.5438888888888889,3168,3841,264,1727,-1047600,True,False,False,XGB,SPW=4.0,0.4519902981880439
0.32999999999999985,0.8583626318432949,0.47267798544728207,0.31618871415356153,0.46214169821525153,0.558,3313,3696,282,1709,-1187600,True,False,False,XGB,SPW=4.0,0.47267798544728207
0.33999999999999986,0.8488196885986942,0.48822941931801966,0.32025772219063864,0.46505228398459003,0.568,3422,3587,301,1690,-1353000,True,False,False,XGB,SPW=4.0,0.48822941931801966
0.34999999999999987,0.8397790055248618,0.5109145384505636,0.32784313725490194,0.471583697644902,0.5836666666666667,3581,3428,319,1672,-1487400,True,False,False,XGB,SPW=4.0,0.5109145384505636
0.3599999999999999,0.8262179809141135,0.5304608360679127,0.3332658022690438,0.47495308214234155,0.5958888888888889,3718,3291,346,1645,-1729600,True,False,False,XGB,SPW=4.0,0.5304608360679127
0.3699999999999999,0.8121546961325967,0.5481523755171922,0.3380016722408027,0.4773431734317344,0.6065555555555555,3842,3167,374,1617,-1988000,True,False,False,XGB,SPW=4.0,0.5481523755171922
0.3799999999999999,0.7985936715218483,0.5659865886717078,0.3432642487046632,0.48014494941869246,0.6174444444444445,3967,3042,401,1590,-2235000,False,False,False,XGB,SPW=4.0,0.5659865886717078
0.3899999999999999,0.7880462079357107,0.5856755599942931,0.35077129443326627,0.48545792079207917,0.6304444444444445,4105,2904,422,1569,-2410800,False,False,False,XGB,SPW=4.0,0.5856755599942931
0.3999999999999998,0.7769964841788046,0.6013696675702668,0.3563695001151808,0.48862918509159825,0.6402222222222222,4215,2794,444,1547,-2608800,False,False,False,XGB,SPW=4.0,0.6013696675702668
0.4099999999999998,0.7654445002511301,0.6207732914823798,0.36441893830703015,0.4937631621577839,0.6527777777777778,4351,2658,467,1524,-2807400,False,False,False,XGB,SPW=4.0,0.6207732914823798
0.4199999999999998,0.7528879959819186,0.6356113568269368,0.36984949420182583,0.49602911978821973,0.6615555555555556,4455,2554,492,1499,-3040800,False,False,False,XGB,SPW=4.0,0.6356113568269368
0.4299999999999998,0.7418382722250125,0.6531602225709802,0.377942681678608,0.5007628411595186,0.6727777777777778,4578,2431,514,1477,-3233600,False,False,False,XGB,SPW=4.0,0.6531602225709802
0.43999999999999984,0.7272727272727273,0.6709944357254958,0.3857218966435802,0.5040905134899912,0.6834444444444444,4703,2306,543,1448,-3502600,False,False,False,XGB,SPW=4.0,0.6709944357254958
0.44999999999999984,0.7142139628327474,0.6891139962904836,0.394890308247709,0.5085836909871245,0.6946666666666667,4830,2179,569,1422,-3737800,False,False,False,XGB,SPW=4.0,0.6891139962904836
0.45999999999999985,0.7001506780512305,0.7049507775716936,0.4026574234546505,0.5112781954887219,0.7038888888888889,4941,2068,597,1394,-4001400,False,False,False,XGB,SPW=4.0,0.7001506780512305
0.46999999999999986,0.6926167754897037,0.7200741903267228,0.41275067345106253,0.5172543135783947,0.714,5047,1962,612,1379,-4124000,False,False,False,XGB,SPW=4.0,0.6926167754897037
0.47999999999999976,0.6785534907081868,0.7327721500927379,0.41904466501240695,0.5181208053691275,0.7207777777777777,5136,1873,640,1351,-4396400,False,False,False,XGB,SPW=4.0,0.6785534907081868
0.48999999999999977,0.6654947262682069,0.7471821943215865,0.4278333871488537,0.5208333333333333,0.7291111111111112,5237,1772,666,1325,-4642000,False,False,False,XGB,SPW=4.0,0.6654947262682069
0.4999999999999998,0.6594676042189854,0.7551719218148095,0.4334763948497854,0.5231075697211156,0.734,5293,1716,678,1313,-4751600,False,False,False,XGB,SPW=4.0,0.6594676042189854
0.5099999999999998,0.6484178804620794,0.7687259238122414,0.44333791208791207,0.5266163573322455,0.7421111111111112,5388,1621,700,1291,-4955600,False,False,False,XGB,SPW=4.0,0.6484178804620794
0.5199999999999998,0.6393771973882472,0.7781423883578257,0.45014144271570017,0.5283253787092759,0.7474444444444445,5454,1555,718,1273,-5127200,False,False,False,XGB,SPW=4.0,0.6393771973882472
0.5299999999999998,0.6308387744851833,0.787701526608646,0.4577259475218659,0.5305174234424499,0.753,5521,1488,735,1256,-5287400,False,False,False,XGB,SPW=4.0,0.6308387744851833
0.5399999999999998,0.6207935710698141,0.7998287915537167,0.4683592269799166,0.5339092872570195,0.7602222222222222,5606,1403,755,1236,-5473400,False,False,False,XGB,SPW=4.0,0.6207935710698141
0.5499999999999998,0.6142641888498243,0.8096732772150093,0.47829487680876026,0.5378188214599825,0.7664444444444445,5675,1334,768,1223,-5588800,False,True,False,XGB,SPW=4.0,0.6142641888498243
0.5599999999999997,0.6052235057759919,0.820801826223427,0.48963835839089803,0.541329739442947,0.7731111111111111,5753,1256,786,1205,-5755600,False,True,False,XGB,SPW=4.0,0.6052235057759919
0.5699999999999997,0.5946760421898544,0.8306463118847196,0.49936735554618306,0.5428702430077946,0.7784444444444445,5822,1187,807,1184,-5959000,False,True,False,XGB,SPW=4.0,0.5946760421898544
0.5799999999999997,0.5871421396283275,0.8383506919674704,0.5078192875760209,0.5446075005823434,0.7827777777777778,5876,1133,822,1169,-6102400,False,True,False,XGB,SPW=4.0,0.5871421396283275
0.5899999999999997,0.5740833751883475,0.8479098302182908,0.517428700769579,0.5442857142857144,0.7873333333333333,5943,1066,848,1143,-6361600,False,True,False,XGB,SPW=4.0,0.5740833751883475
0.5999999999999998,0.5615268709191361,0.855043515480097,0.5238987816307404,0.542060606060606,0.7901111111111111,5993,1016,873,1118,-6616600,False,True,False,XGB,SPW=4.0,0.5615268709191361
0.6099999999999998,0.5544952285283777,0.8610358111000143,0.5312800769971127,0.5426394691570411,0.7932222222222223,6035,974,887,1104,-6753800,False,True,False,XGB,SPW=4.0,0.5544952285283777
0.6199999999999998,0.544952285283777,0.8680268226565844,0.5398009950248757,0.5423644088977756,0.7965555555555556,6084,925,906,1085,-6943200,False,True,False,XGB,SPW=4.0,0.544952285283777
0.6299999999999997,0.5349070818684079,0.87444713939221,0.5475578406169666,0.541158536585366,0.7993333333333333,6129,880,926,1065,-7145200,False,True,False,XGB,SPW=4.0,0.5349070818684079
0.6399999999999997,0.5243596182822702,0.8785846768440576,0.5509234828496042,0.5373134328358209,0.8002222222222222,6158,851,947,1044,-7364600,False,True,False,XGB,SPW=4.0,0.5243596182822702
0.6499999999999997,0.5163234555499749,0.8844342987587388,0.55930359085963,0.5369548184904676,0.803,6199,810,963,1028,-7524200,False,True,False,XGB,SPW=4.0,0.5163234555499749
0.6599999999999997,0.5082872928176796,0.8898558995577115,0.5672645739910314,0.536158940397351,0.8054444444444444,6237,772,979,1012,-7685000,False,True,False,XGB,SPW=4.0,0.5082872928176796
0.6699999999999997,0.4886991461577097,0.898416321871879,0.5774480712166172,0.529379760609358,0.8077777777777778,6297,712,1018,973,-8090000,False,True,False,XGB,SPW=4.0,0.4886991461577097
0.6799999999999997,0.47714716223003517,0.905264659723213,0.5885997521685254,0.5270457697642164,0.8105555555555556,6345,664,1041,950,-8323800,False,True,False,XGB,SPW=4.0,0.47714716223003517
0.6899999999999997,0.46509291813159215,0.9112569553431302,0.5981912144702842,0.5233116699632664,0.8125555555555556,6387,622,1065,926,-8571000,False,True,False,XGB,SPW=4.0,0.46509291813159215
0.6999999999999996,0.4515318935208438,0.9182479668997003,0.610733695652174,0.5192030031764366,0.815,6436,573,1092,899,-8848400,False,True,False,XGB,SPW=4.0,0.4515318935208438
0.7099999999999996,0.43696634856855854,0.924668283635326,0.6223175965665236,0.513425789318383,0.8167777777777778,6481,528,1121,870,-9149400,False,True,False,XGB,SPW=4.0,0.43696634856855854
0.7199999999999996,0.42340532395781016,0.9288058210871737,0.6281669150521609,0.5058505850585058,0.817,6510,499,1148,843,-9434800,False,True,False,XGB,SPW=4.0,0.42340532395781016
0.7299999999999996,0.4108488196885987,0.9322299900128407,0.6326372776488786,0.4981729598051157,0.8168888888888889,6534,475,1173,818,-9700200,False,True,False,XGB,SPW=4.0,0.4108488196885987
0.7399999999999997,0.3962832747363134,0.9350834641175632,0.6342443729903537,0.48778979907264297,0.8158888888888889,6554,455,1202,789,-10011200,False,True,False,XGB,SPW=4.0,0.3962832747363134
0.7499999999999997,0.38824711200401807,0.9386503067484663,0.6425602660016625,0.4840325610519724,0.8168888888888889,6579,430,1218,773,-10177200,False,True,False,XGB,SPW=4.0,0.38824711200401807
0.7599999999999997,0.37870416875941737,0.9415037808531888,0.647766323024055,0.4779714738510301,0.817,6599,410,1237,754,-10378200,False,True,False,XGB,SPW=4.0,0.37870416875941737
0.7699999999999997,0.3676544450025113,0.9454986445998003,0.6570915619389587,0.4714975845410628,0.8176666666666667,6627,382,1259,732,-10609000,False,True,False,XGB,SPW=4.0,0.3676544450025113
0.7799999999999997,0.35911602209944754,0.9477814238835782,0.6614246068455134,0.4654947916666667,0.8175555555555556,6643,366,1276,715,-10789600,False,True,False,XGB,SPW=4.0,0.35911602209944754
0.7899999999999996,0.3520843797086891,0.9506348979883008,0.6695319961795606,0.46148782093482554,0.8182222222222222,6663,346,1290,701,-10935600,False,True,False,XGB,SPW=4.0,0.3520843797086891
0.7999999999999996,0.3425414364640884,0.953203024682551,0.6752475247524753,0.4545151616127958,0.8181111111111111,6681,328,1309,682,-11137400,False,True,False,XGB,SPW=4.0,0.3425414364640884
0.8099999999999996,0.33601205424409847,0.9552004565558567,0.6805696846388606,0.44989912575655683,0.8182222222222222,6695,314,1322,669,-11274800,False,True,False,XGB,SPW=4.0,0.33601205424409847
0.8199999999999996,0.3264691109994977,0.9573405621343987,0.684931506849315,0.44217687074829937,0.8177777777777778,6710,299,1341,650,-11477800,False,True,False,XGB,SPW=4.0,0.3264691109994977
0.8299999999999996,0.3184329482672024,0.9601940362391211,0.6944140197152245,0.4366391184573003,0.8182222222222222,6730,279,1357,634,-11645800,False,True,False,XGB,SPW=4.0,0.3184329482672024
0.8399999999999996,0.30838774485183323,0.9636182051647881,0.7065592635212888,0.42937062937062936,0.8186666666666667,6754,255,1377,614,-11856200,False,True,False,XGB,SPW=4.0,0.30838774485183323
0.8499999999999996,0.29382219989954794,0.9656156370380938,0.7082324455205811,0.4153354632587859,0.817,6768,241,1406,585,-12169600,False,True,False,XGB,SPW=4.0,0.29382219989954794
0.8599999999999995,0.2837769964841788,0.968041090027108,0.7160963244613435,0.40647482014388486,0.8166666666666667,6785,224,1426,565,-12382800,False,True,False,XGB,SPW=4.0,0.2837769964841788
0.8699999999999996,0.26971371170266195,0.9711799115423028,0.7266576454668471,0.3934065934065934,0.816,6807,202,1454,537,-12682000,False,True,False,XGB,SPW=4.0,0.26971371170266195
0.8799999999999996,0.24610748367654445,0.9744614067627336,0.7324364723467862,0.3684210526315789,0.8133333333333334,6830,179,1501,490,-13189800,False,True,False,XGB,SPW=4.0,0.24610748367654445
0.8899999999999996,0.22049221496735308,0.9790269653302897,0.7491467576791809,0.34070624757469925,0.8112222222222222,6862,147,1552,439,-13738000,False,True,False,XGB,SPW=4.0,0.22049221496735308
0.8999999999999996,0.1833249623304872,0.9825938079611928,0.7494866529774127,0.294592413236481,0.8057777777777778,6887,122,1626,365,-14542000,False,True,False,XGB,SPW=4.0,0.1833249623304872
0.1,0.9964841788046208,0.02610928805821087,0.22519863791146424,0.3673733913526525,0.24077777777777779,183,6826,7,1984,585400,True,False,False,XGB,SPW=4.5,0.02610928805821087
0.11,0.9949773982923155,0.03923526893993437,0.22730923694779118,0.37007285634223797,0.25066666666666665,275,6734,10,1981,589200,True,False,False,XGB,SPW=4.5,0.03923526893993437
0.12,0.9929683576092416,0.05307461834783849,0.2295100998374739,0.37284299858557285,0.261,372,6637,14,1977,584000,True,False,False,XGB,SPW=4.5,0.05307461834783849
0.13,0.9909593169261678,0.06505920958767299,0.2314098053014309,0.37520205381762856,0.2698888888888889,456,6553,18,1973,573600,True,False,False,XGB,SPW=4.5,0.06505920958767299
0.13999999999999999,0.9894525364138623,0.08003994863746612,0.23402233309574721,0.37851858968200597,0.2812222222222222,561,6448,21,1970,582600,True,False,False,XGB,SPW=4.5,0.08003994863746612
0.14999999999999997,0.9839276745354093,0.09687544585532887,0.23633731451321027,0.3811284046692606,0.2931111111111111,679,6330,32,1959,508800,True,False,False,XGB,SPW=4.5,0.09687544585532887
0.15999999999999998,0.9809141135107986,0.11314024825224711,0.2390745501285347,0.38444881889763777,0.3051111111111111,793,6216,38,1953,488400,True,False,False,XGB,SPW=4.5,0.11314024825224711
0.16999999999999998,0.9773982923154194,0.13083178770152662,0.2421000248818114,0.38807458370724895,0.3181111111111111,917,6092,45,1946,461000,True,False,False,XGB,SPW=4.5,0.13083178770152662
0.17999999999999997,0.9738824711200402,0.1479526323298616,0.24510175704714954,0.39163805291860226,0.33066666666666666,1037,5972,52,1939,432000,True,False,False,XGB,SPW=4.5,0.1479526323298616
0.18999999999999995,0.9693621295831241,0.16535882436866886,0.2480719794344473,0.39504656636987,0.3432222222222222,1159,5850,61,1930,381800,True,False,False,XGB,SPW=4.5,0.16535882436866886
0.19999999999999996,0.9648417880462079,0.18305036381794834,0.2512096246894207,0.3986304212492219,0.356,1283,5726,70,1921,332400,True,False,False,XGB,SPW=4.5,0.18305036381794834
0.20999999999999996,0.9618282270215972,0.202025966614353,0.25506126798082046,0.40320033687756607,0.3701111111111111,1416,5593,76,1915,319600,True,False,False,XGB,SPW=4.5,0.202025966614353
0.21999999999999995,0.957307885484681,0.22185761164217435,0.2589673913043478,0.40765693508715645,0.38455555555555554,1555,5454,85,1906,276200,True,False,False,XGB,SPW=4.5,0.22185761164217435
0.22999999999999995,0.9497739829231542,0.23954915109145383,0.261875086553109,0.41055145462440296,0.39666666666666667,1679,5330,100,1891,160800,True,False,False,XGB,SPW=4.5,0.23954915109145383
0.23999999999999994,0.9417378201908588,0.2566699957197888,0.2646436132674665,0.4131776112825033,0.4082222222222222,1799,5210,116,1875,32800,True,False,False,XGB,SPW=4.5,0.2566699957197888
0.24999999999999992,0.934203917629332,0.27735768297902696,0.26859205776173284,0.41722745625841184,0.4226666666666667,1944,5065,131,1860,-74200,True,False,False,XGB,SPW=4.5,0.27735768297902696
0.2599999999999999,0.9266700150678051,0.2931944642602368,0.27136343579938227,0.41979522184300344,0.43333333333333335,2055,4954,146,1845,-194800,True,False,False,XGB,SPW=4.5,0.2931944642602368
0.2699999999999999,0.9201406328478152,0.3114566985304608,0.2751577050165215,0.42363278991790965,0.4461111111111111,2183,4826,159,1832,-286600,True,False,False,XGB,SPW=4.5,0.3114566985304608
0.2799999999999999,0.9141135107985937,0.3297189328006848,0.27922675667382635,0.42778234810200966,0.459,2311,4698,171,1820,-367400,True,False,False,XGB,SPW=4.5,0.3297189328006848
0.2899999999999999,0.9070818684078352,0.34683977742901984,0.28289473684210525,0.4312835820895522,0.4707777777777778,2431,4578,185,1806,-473400,True,False,False,XGB,SPW=4.5,0.34683977742901984
0.29999999999999993,0.9000502260170768,0.3676701383934941,0.2879177377892031,0.4362751065124772,0.48544444444444446,2577,4432,199,1792,-569000,True,False,False,XGB,SPW=4.5,0.3676701383934941
0.30999999999999994,0.8945253641386238,0.3860750463689542,0.29273504273504275,0.4411145510835913,0.49855555555555553,2706,4303,210,1781,-638400,True,False,False,XGB,SPW=4.5,0.3860750463689542
0.3199999999999999,0.88598694123556,0.4044799543444143,0.2970697204445941,0.4449489216799092,0.511,2835,4174,227,1764,-773800,True,False,False,XGB,SPW=4.5,0.4044799543444143
0.32999999999999985,0.880462079357107,0.42302753602511056,0.3023977919613593,0.4501797637390857,0.5242222222222223,2965,4044,238,1753,-842800,True,False,False,XGB,SPW=4.5,0.42302753602511056
0.33999999999999986,0.8719236564540432,0.44043372806391784,0.3068221986567692,0.45391554451562294,0.5358888888888889,3087,3922,255,1736,-981000,True,False,False,XGB,SPW=4.5,0.44043372806391784
0.34999999999999987,0.8633852335509794,0.4601226993865031,0.3123750681446484,0.45876701361088873,0.5493333333333333,3225,3784,272,1719,-1112800,True,False,False,XGB,SPW=4.5,0.4601226993865031
0.3599999999999999,0.8578603716725264,0.4763875017834213,0.31759018222387503,0.46356357714750984,0.5607777777777778,3339,3670,283,1708,-1188200,True,False,False,XGB,SPW=4.5,0.4763875017834213
0.3699999999999999,0.8493219487694625,0.4957911256955343,0.3236363636363636,0.46868070953436813,0.574,3475,3534,300,1691,-1320800,True,False,False,XGB,SPW=4.5,0.4957911256955343
0.3799999999999999,0.8367654445002511,0.5144813810814667,0.3286644308542119,0.47195467422096316,0.5857777777777777,3606,3403,325,1666,-1543400,True,False,False,XGB,SPW=4.5,0.5144813810814667
0.3899999999999999,0.8247112004018081,0.5298901412469682,0.3325906420903383,0.4740184757505774,0.5951111111111111,3714,3295,349,1642,-1764200,True,False,False,XGB,SPW=4.5,0.5298901412469682
0.3999999999999998,0.8131592164741336,0.5461549436438864,0.33729166666666666,0.4768075393903696,0.6052222222222222,3828,3181,372,1619,-1971600,True,False,False,XGB,SPW=4.5,0.5461549436438864
0.4099999999999998,0.8011049723756906,0.5644171779141104,0.34315834767641995,0.4804940503087814,0.6167777777777778,3956,3053,396,1595,-2184400,True,False,False,XGB,SPW=4.5,0.5644171779141104
0.4199999999999998,0.7880462079357107,0.5826794121843344,0.34913217623498,0.4838858905165767,0.6281111111111111,4084,2925,422,1569,-2419200,False,False,False,XGB,SPW=4.5,0.5826794121843344
0.4299999999999998,0.7739829231541939,0.6035097731488087,0.35671296296296295,0.48835366819838383,0.6412222222222222,4230,2779,450,1541,-2668800,False,False,False,XGB,SPW=4.5,0.6035097731488087
0.43999999999999984,0.7614264188849824,0.6219146811242688,0.3638982237157945,0.49244762059444525,0.6527777777777778,4359,2650,475,1516,-2892200,False,False,False,XGB,SPW=4.5,0.6219146811242688
0.44999999999999984,0.7508789552988449,0.6377514624054786,0.3705999008428359,0.496265560165975,0.6627777777777778,4470,2539,496,1495,-3078800,False,False,False,XGB,SPW=4.5,0.6377514624054786
0.45999999999999985,0.735811150175791,0.6567270652018833,0.3784551795401705,0.4998294097577619,0.6742222222222222,4603,2406,526,1465,-3355600,False,False,False,XGB,SPW=4.5,0.6567270652018833
0.46999999999999986,0.7262682069311903,0.6709944357254958,0.3853944562899787,0.5035695629461954,0.6832222222222222,4703,2306,545,1446,-3524600,False,False,False,XGB,SPW=4.5,0.6709944357254958
0.47999999999999976,0.7122049221496736,0.6872592381224141,0.392797783933518,0.5063381539010892,0.6927777777777778,4817,2192,573,1418,-3787000,False,False,False,XGB,SPW=4.5,0.6872592381224141
0.48999999999999977,0.6946258161727775,0.7036667142245684,0.39971098265895955,0.507429829389103,0.7016666666666667,4932,2077,608,1383,-4126000,False,False,False,XGB,SPW=4.5,0.6946258161727775
0.4999999999999998,0.683073832245103,0.7207875588529035,0.41000904431715407,0.5124340617935191,0.7124444444444444,5052,1957,631,1360,-4331000,False,False,False,XGB,SPW=4.5,0.683073832245103
0.5099999999999998,0.67101958814666,0.7373377086602939,0.4205225055083412,0.5170278637770899,0.7226666666666667,5168,1841,655,1336,-4548600,False,False,False,XGB,SPW=4.5,0.67101958814666
0.5199999999999998,0.6654947262682069,0.7497503210158368,0.4303345241961676,0.5226824457593688,0.7311111111111112,5255,1754,666,1325,-4634800,False,False,False,XGB,SPW=4.5,0.6654947262682069
0.5299999999999998,0.6564540431943747,0.7601655014980739,0.43741633199464525,0.525005021088572,0.7372222222222222,5328,1681,684,1307,-4803600,False,False,False,XGB,SPW=4.5,0.6564540431943747
0.5399999999999998,0.6514314414866901,0.7714367242117278,0.44739565367368056,0.5304703476482617,0.7448888888888889,5407,1602,694,1297,-4882000,False,False,False,XGB,SPW=4.5,0.6514314414866901
0.5499999999999998,0.6368658965344048,0.780853188757312,0.4522111269614836,0.5288842544316997,0.749,5473,1536,723,1268,-5174600,False,False,False,XGB,SPW=4.5,0.6368658965344048
0.5599999999999997,0.6288297338021095,0.7899843058924241,0.45961820851688695,0.5310710498409331,0.7543333333333333,5537,1472,739,1252,-5325000,False,False,False,XGB,SPW=4.5,0.6288297338021095
0.5699999999999997,0.6177800100452034,0.7999714652589528,0.4673252279635258,0.5321219987021415,0.7596666666666667,5607,1402,761,1230,-5539000,False,False,False,XGB,SPW=4.5,0.6177800100452034
0.5799999999999997,0.6072325464590658,0.8101012983307176,0.4759842519685039,0.5336570293533437,0.7652222222222222,5678,1331,782,1209,-5741600,False,True,False,XGB,SPW=4.5,0.6072325464590658
0.5899999999999997,0.6017076845806127,0.8206591525181909,0.4879837067209776,0.5389113810166442,0.7722222222222223,5752,1257,793,1198,-5833000,False,True,False,XGB,SPW=4.5,0.6017076845806127
0.5999999999999998,0.5941737820190859,0.8295049222428307,0.49747687132043733,0.541542687113756,0.7774444444444445,5814,1195,808,1183,-5973200,False,True,False,XGB,SPW=4.5,0.5941737820190859
0.6099999999999998,0.5831240582621798,0.8387787130831788,0.5067656045395024,0.5422699673049975,0.7822222222222223,5879,1130,830,1161,-6189200,False,True,False,XGB,SPW=4.5,0.5831240582621798
0.6199999999999998,0.5730788548468106,0.8484805250392353,0.5179300953245575,0.5441106342393895,0.7875555555555556,5947,1062,850,1141,-6382000,False,True,False,XGB,SPW=4.5,0.5730788548468106
0.6299999999999997,0.5605223505775992,0.8566129262376944,0.5261669024045261,0.5428015564202335,0.7911111111111111,6004,1005,875,1116,-6634200,False,True,False,XGB,SPW=4.5,0.5605223505775992
